Source,Target,Weight
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,True,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Semi-Trailer Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Pickup Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Van,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,In Motion,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065262404.jpg,6,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,NoSign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Multiple,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,True,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Pickup Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Semi Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Utility Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,In Motion,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622065662404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Van,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Semi-Trailer Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622068662404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Detour,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Motorcycle,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Sedan,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Utility Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Commercial Delivery Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072012404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Construction Sign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Van,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Semi-Trailer Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622072262404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Detour,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Motorcycle,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Sedan,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Utility Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Commercial Delivery Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622073662414.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Semi-Trailer Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622076362404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Detour,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Sedan,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Commercial Delivery Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Utility Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622077662404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Industrial,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Semi-Trailer Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,SUV,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Sedan,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622080112404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Partly Cloudy,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,NoSign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,True,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,SUV,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,In Motion,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Visible on Sidewalk,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622140162404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Not Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,True,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,SUV,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,In Motion,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Bird,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Crossing Road,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622142612404.jpg,5,1
Animals,Type,1
Animals,State,1
Animals,None,1
Animals,Presence,1
Type,Bird,1
Type,None,1
Type,,1
State,Crossing Road,1
State,None,1
State,,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Stop Sign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Visible on Sidewalk,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622145914198.jpg,2,1
TrafficLightState,None,1
TrafficLightState,Red,1
TrafficLightState,Green,1
TrafficLightState,Not Applicable,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Stop Sign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Waiting,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622149912404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Stop Sign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Sedan,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Blocking Parts of the Road,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Moving,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152262404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Visible,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,None,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Stop Sign,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Few,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,False,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Truck,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Parked,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Two-Way,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Forward,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Waiting,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Good,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,NoImpairments,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,Clear,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622152762404.jpg,3,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,Urban,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,Daytime,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,Overcast,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,Dry,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,2,1
n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532622154012404.jpg,Visible,1
